shadow_row_key,candidate_key,game_date,player_name,participant_join_key,participant_id,participant_source_id,participant_source_id_type,participant_name_norm,sport,market_key,market_family,prop_type,team,opponent,book,bookmaker_key,event_id,side,side_norm,line,price,market_selection_key,market_offer_key,model_name,model_role,model_version,policy_version,predicted_value,predicted_strikeouts,lower_bound,upper_bound,std_dev,edge,would_pick,pick_rank,pick_type,confidence_tier,actual_value,result,profit_units,graded_at,tracking_regime
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:joey cantillo|under|5.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:joey cantillo|under|5.5|betmgm,2026-05-26,joey cantillo,mlbam_player:676282,mlbam_player:676282,676282,mlbam_player,joey cantillo,MLB,pitcher_strikeouts,player_prop,pitcher_k,CLE,WSH,BetMGM,betmgm,e3e38b1f0ba0517d7e95030e6f0b6a8d,Under,under,5.5,-140,MLB|pitcher_strikeouts|name:joey cantillo|under|5.5,MLB|pitcher_strikeouts|name:joey cantillo|under|5.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,5.481278094738647,5.481278094738647,2.5129274507866377,8.449628738690656,2.968350643952009,0.0187219052613532,False,,,,1,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:joey cantillo|under|5.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:joey cantillo|under|5.5|betmgm,2026-05-26,joey cantillo,mlbam_player:676282,mlbam_player:676282,676282,mlbam_player,joey cantillo,MLB,pitcher_strikeouts,player_prop,pitcher_k,CLE,WSH,BetMGM,betmgm,e3e38b1f0ba0517d7e95030e6f0b6a8d,Under,under,5.5,-140,MLB|pitcher_strikeouts|name:joey cantillo|under|5.5,MLB|pitcher_strikeouts|name:joey cantillo|under|5.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,5.4625678062438965,5.4625678062438965,2.545322057162291,8.379813555325502,2.917245749081605,0.0374321937561035,False,,,,1,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|betmgm,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,BetMGM,betmgm,2a617b3c38b4cfff06d9866d761bb481,Over,over,3.5,-140,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,3.6434729871107554,3.6434729871107554,1.3942233814735543,5.8927225927479565,2.249249605637201,0.1434729871107554,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|betmgm,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,BetMGM,betmgm,2a617b3c38b4cfff06d9866d761bb481,Over,over,3.5,-140,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,3.398805618286133,3.398805618286133,1.188280435205812,5.609330801366454,2.2105251830803208,-0.1011943817138671,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|draftkings,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,DraftKings,draftkings,2a617b3c38b4cfff06d9866d761bb481,Over,over,3.5,-115,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,3.6434729871107554,3.6434729871107554,1.3942233814735543,5.8927225927479565,2.249249605637201,0.1434729871107554,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|draftkings,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,DraftKings,draftkings,2a617b3c38b4cfff06d9866d761bb481,Over,over,3.5,-115,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|draftkings,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,3.398805618286133,3.398805618286133,1.188280435205812,5.609330801366454,2.2105251830803208,-0.1011943817138671,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|fanduel,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,FanDuel,fanduel,2a617b3c38b4cfff06d9866d761bb481,Over,over,3.5,-136,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|fanduel,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,3.6434729871107554,3.6434729871107554,1.3942233814735543,5.8927225927479565,2.249249605637201,0.1434729871107554,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|fanduel,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,FanDuel,fanduel,2a617b3c38b4cfff06d9866d761bb481,Over,over,3.5,-136,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5,MLB|pitcher_strikeouts|name:jordan wicks|over|3.5|fanduel,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,3.398805618286133,3.398805618286133,1.188280435205812,5.609330801366454,2.2105251830803208,-0.1011943817138671,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|betmgm,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,BetMGM,betmgm,2a617b3c38b4cfff06d9866d761bb481,Under,under,3.5,105,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,3.6434729871107554,3.6434729871107554,1.3942233814735543,5.8927225927479565,2.249249605637201,-0.1434729871107554,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|betmgm,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,BetMGM,betmgm,2a617b3c38b4cfff06d9866d761bb481,Under,under,3.5,105,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,3.398805618286133,3.398805618286133,1.188280435205812,5.609330801366454,2.2105251830803208,0.1011943817138671,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|draftkings,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,DraftKings,draftkings,2a617b3c38b4cfff06d9866d761bb481,Under,under,3.5,-111,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,3.6434729871107554,3.6434729871107554,1.3942233814735543,5.8927225927479565,2.249249605637201,-0.1434729871107554,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|draftkings,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,DraftKings,draftkings,2a617b3c38b4cfff06d9866d761bb481,Under,under,3.5,-111,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|draftkings,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,3.398805618286133,3.398805618286133,1.188280435205812,5.609330801366454,2.2105251830803208,0.1011943817138671,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|fanduel,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,FanDuel,fanduel,2a617b3c38b4cfff06d9866d761bb481,Under,under,3.5,102,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|fanduel,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,3.6434729871107554,3.6434729871107554,1.3942233814735543,5.8927225927479565,2.249249605637201,-0.1434729871107554,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|fanduel,2026-05-26,jordan wicks,mlbam_player:696136,mlbam_player:696136,696136,mlbam_player,jordan wicks,MLB,pitcher_strikeouts,player_prop,pitcher_k,CHC,PIT,FanDuel,fanduel,2a617b3c38b4cfff06d9866d761bb481,Under,under,3.5,102,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5,MLB|pitcher_strikeouts|name:jordan wicks|under|3.5|fanduel,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,3.398805618286133,3.398805618286133,1.188280435205812,5.609330801366454,2.2105251830803208,0.1011943817138671,False,,,,5,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|betmgm,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,BetMGM,betmgm,6c64b931bb7cda75b570159a5a4ed328,Over,over,4.5,110,MLB|pitcher_strikeouts|name:keider montero|over|4.5,MLB|pitcher_strikeouts|name:keider montero|over|4.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.904607099114589,4.904607099114589,2.4495353801821267,7.359678818047051,2.4550717189324622,0.4046070991145889,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|betmgm,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,BetMGM,betmgm,6c64b931bb7cda75b570159a5a4ed328,Over,over,4.5,110,MLB|pitcher_strikeouts|name:keider montero|over|4.5,MLB|pitcher_strikeouts|name:keider montero|over|4.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.771941661834717,4.771941661834717,2.359137921704213,7.18474540196522,2.412803740130504,0.2719416618347168,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|draftkings,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,DraftKings,draftkings,6c64b931bb7cda75b570159a5a4ed328,Over,over,4.5,117,MLB|pitcher_strikeouts|name:keider montero|over|4.5,MLB|pitcher_strikeouts|name:keider montero|over|4.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.904607099114589,4.904607099114589,2.4495353801821267,7.359678818047051,2.4550717189324622,0.4046070991145889,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|draftkings,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,DraftKings,draftkings,6c64b931bb7cda75b570159a5a4ed328,Over,over,4.5,117,MLB|pitcher_strikeouts|name:keider montero|over|4.5,MLB|pitcher_strikeouts|name:keider montero|over|4.5|draftkings,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.771941661834717,4.771941661834717,2.359137921704213,7.18474540196522,2.412803740130504,0.2719416618347168,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|fanduel,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,FanDuel,fanduel,6c64b931bb7cda75b570159a5a4ed328,Over,over,4.5,124,MLB|pitcher_strikeouts|name:keider montero|over|4.5,MLB|pitcher_strikeouts|name:keider montero|over|4.5|fanduel,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.904607099114589,4.904607099114589,2.4495353801821267,7.359678818047051,2.4550717189324622,0.4046070991145889,True,17.0,lean,low,7,W,1.24,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|over|4.5|fanduel,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,FanDuel,fanduel,6c64b931bb7cda75b570159a5a4ed328,Over,over,4.5,124,MLB|pitcher_strikeouts|name:keider montero|over|4.5,MLB|pitcher_strikeouts|name:keider montero|over|4.5|fanduel,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.771941661834717,4.771941661834717,2.359137921704213,7.18474540196522,2.412803740130504,0.2719416618347168,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|betmgm,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,BetMGM,betmgm,6c64b931bb7cda75b570159a5a4ed328,Under,under,4.5,-150,MLB|pitcher_strikeouts|name:keider montero|under|4.5,MLB|pitcher_strikeouts|name:keider montero|under|4.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.904607099114589,4.904607099114589,2.4495353801821267,7.359678818047051,2.4550717189324622,-0.4046070991145889,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|betmgm,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,BetMGM,betmgm,6c64b931bb7cda75b570159a5a4ed328,Under,under,4.5,-150,MLB|pitcher_strikeouts|name:keider montero|under|4.5,MLB|pitcher_strikeouts|name:keider montero|under|4.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.771941661834717,4.771941661834717,2.359137921704213,7.18474540196522,2.412803740130504,-0.2719416618347168,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|draftkings,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,DraftKings,draftkings,6c64b931bb7cda75b570159a5a4ed328,Under,under,4.5,-149,MLB|pitcher_strikeouts|name:keider montero|under|4.5,MLB|pitcher_strikeouts|name:keider montero|under|4.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.904607099114589,4.904607099114589,2.4495353801821267,7.359678818047051,2.4550717189324622,-0.4046070991145889,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|draftkings,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,DraftKings,draftkings,6c64b931bb7cda75b570159a5a4ed328,Under,under,4.5,-149,MLB|pitcher_strikeouts|name:keider montero|under|4.5,MLB|pitcher_strikeouts|name:keider montero|under|4.5|draftkings,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.771941661834717,4.771941661834717,2.359137921704213,7.18474540196522,2.412803740130504,-0.2719416618347168,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|fanduel,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,FanDuel,fanduel,6c64b931bb7cda75b570159a5a4ed328,Under,under,4.5,-152,MLB|pitcher_strikeouts|name:keider montero|under|4.5,MLB|pitcher_strikeouts|name:keider montero|under|4.5|fanduel,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.904607099114589,4.904607099114589,2.4495353801821267,7.359678818047051,2.4550717189324622,-0.4046070991145889,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:keider montero|under|4.5|fanduel,2026-05-26,keider montero,mlbam_player:672456,mlbam_player:672456,672456,mlbam_player,keider montero,MLB,pitcher_strikeouts,player_prop,pitcher_k,DET,LAA,FanDuel,fanduel,6c64b931bb7cda75b570159a5a4ed328,Under,under,4.5,-152,MLB|pitcher_strikeouts|name:keider montero|under|4.5,MLB|pitcher_strikeouts|name:keider montero|under|4.5|fanduel,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.771941661834717,4.771941661834717,2.359137921704213,7.18474540196522,2.412803740130504,-0.2719416618347168,False,,,,7,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|betmgm,2026-05-26,kyle freeland,mlbam_player:607536,mlbam_player:607536,607536,mlbam_player,kyle freeland,MLB,pitcher_strikeouts,player_prop,pitcher_k,COL,LAD,BetMGM,betmgm,acd23c21d644ac44611a206f197cdd6b,Over,over,3.5,-135,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|betmgm,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.820738553407689,4.820738553407689,1.0737832999623107,8.567693806853068,3.7469552534453774,1.320738553407689,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|betmgm,2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|betmgm,2026-05-26,kyle freeland,mlbam_player:607536,mlbam_player:607536,607536,mlbam_player,kyle freeland,MLB,pitcher_strikeouts,player_prop,pitcher_k,COL,LAD,BetMGM,betmgm,acd23c21d644ac44611a206f197cdd6b,Over,over,3.5,-135,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|betmgm,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.732542037963867,4.732542037963867,1.0500966006689452,8.414987475258789,3.682445437294922,1.2325420379638672,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|draftkings,2026-05-26,kyle freeland,mlbam_player:607536,mlbam_player:607536,607536,mlbam_player,kyle freeland,MLB,pitcher_strikeouts,player_prop,pitcher_k,COL,LAD,DraftKings,draftkings,acd23c21d644ac44611a206f197cdd6b,Over,over,3.5,-133,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|draftkings,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.820738553407689,4.820738553407689,1.0737832999623107,8.567693806853068,3.7469552534453774,1.320738553407689,True,5.0,official,high,4,W,0.7518796992481203,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|draftkings,2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|draftkings,2026-05-26,kyle freeland,mlbam_player:607536,mlbam_player:607536,607536,mlbam_player,kyle freeland,MLB,pitcher_strikeouts,player_prop,pitcher_k,COL,LAD,DraftKings,draftkings,acd23c21d644ac44611a206f197cdd6b,Over,over,3.5,-133,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|draftkings,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.732542037963867,4.732542037963867,1.0500966006689452,8.414987475258789,3.682445437294922,1.2325420379638672,True,6.0,official,high,4,W,0.7518796992481203,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|ridge_challenger|2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|fanduel,2026-05-26,kyle freeland,mlbam_player:607536,mlbam_player:607536,607536,mlbam_player,kyle freeland,MLB,pitcher_strikeouts,player_prop,pitcher_k,COL,LAD,FanDuel,fanduel,acd23c21d644ac44611a206f197cdd6b,Over,over,3.5,-140,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|fanduel,ridge_challenger,challenger,single_stage_direct_count_regression_ridge_shadow_alpha_0.01,mlb_pitcher_props_policy_v1,4.820738553407689,4.820738553407689,1.0737832999623107,8.567693806853068,3.7469552534453774,1.320738553407689,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
2026-05-26|xgboost_champion|2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|fanduel,2026-05-26|MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|fanduel,2026-05-26,kyle freeland,mlbam_player:607536,mlbam_player:607536,607536,mlbam_player,kyle freeland,MLB,pitcher_strikeouts,player_prop,pitcher_k,COL,LAD,FanDuel,fanduel,acd23c21d644ac44611a206f197cdd6b,Over,over,3.5,-140,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5,MLB|pitcher_strikeouts|name:kyle freeland|over|3.5|fanduel,xgboost_champion,champion,pitcher_k_model_v1,mlb_pitcher_props_policy_v1,4.732542037963867,4.732542037963867,1.0500966006689452,8.414987475258789,3.682445437294922,1.2325420379638672,False,,,,4,,,2026-05-27T10:46:56.053157-04:00,current_workflow
